,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
183,Wonder Electricals,Tax Ann.,49.6%,51.2%,8.7,4.4,2.6,2.6,1.6,1.1,2,2.7,1.7,,
184,Wonder Electricals,Cash from Investing Act. Ann.,-,-,-13.3,-5.9,-5.2,-4.5,-9.4,-7.1,-12,-3.7,-2.3,,
185,Wonder Electricals,Cash from Financing Act. Ann.,54.4%,28.3%,30.9,27.2,3,8.4,7.1,8.9,-10.3,12.4,-6.3,,
186,Wonder Electricals,Net Cash Flow Ann.,-,-,-4,3.9,0.1,0,-8.6,8.5,0,0.1,-0.5,,
187,Wonder Electricals,Cash Plus Cash Eqv. Begin Of Year Ann.,180.2%,85.6%,4.4,0.4,0.2,0.2,8.7,0.2,0.2,0.1,0.6,,
188,Wonder Electricals,Cash Plus Cash Eqv. End Of Year Ann.,26%,-46%,0.4,4.4,0.3,0.2,0.2,8.7,0.2,0.2,0.1,,
189,SK Intl Export,Cash from Operating Act. Ann.,-,-,-0.5,-1.4,-0.1,-1.7,0.7,-1.3,0.3,,,,
190,SK Intl Export,PBT Ann.,-,-,2.2,-1.5,0.1,-0.8,-1.8,-0.6,0.1,2.3,0.5,0.1,
191,SK Intl Export,Interest Ann.,-,-,0,0,0.1,0.1,0.1,0.1,0,0.1,0.1,0.6,
192,SK Intl Export,Tax Ann.,-,-,,0,0.4,,-0.3,-0.2,0,0.8,0.2,0,
193,SK Intl Export,Cash from Investing Act. Ann.,-,-,1.9,0.5,0,-0.4,0.1,-2.4,-0.1,,,,
194,SK Intl Export,Cash from Financing Act. Ann.,-,-,-0.1,0,-0,-0,-0.1,3.9,0.1,,,,
195,SK Intl Export,Net Cash Flow Ann.,-,47.6%,1.4,-0.9,-0.1,-2.2,0.7,0.2,0.4,,,,
196,SK Intl Export,Cash Plus Cash Eqv. Begin Of Year Ann.,-23.1%,-5.1%,1,1.8,1.9,2.2,1.5,1.3,0.9,,,,
197,SK Intl Export,Cash Plus Cash Eqv. End Of Year Ann.,-,9.9%,2.4,1,1.8,0,2.2,1.5,1.3,,,,
198,City Pulse Multiplex,Cash from Operating Act. Ann.,-,-,4.5,0.4,0.3,-0.2,0.1,-1.6,0.5,-0.2,-0.1,,
199,City Pulse Multiplex,PBT Ann.,-,49.6%,1.5,0.2,-0.7,-0.4,-0.9,0.2,0.6,0.2,0.1,,
200,City Pulse Multiplex,Interest Ann.,-,-,,,,,,,,,,,
201,City Pulse Multiplex,Tax Ann.,-,14.9%,0.2,,,,,0.1,0,-0,-0.1,,
202,City Pulse Multiplex,Cash from Investing Act. Ann.,-,-,-2.4,-0.3,-0,-0,,-2.4,-2,-0.2,0.4,,
203,City Pulse Multiplex,Cash from Financing Act. Ann.,-,-,-0.4,0.5,-0,0,-0.2,4.6,1.4,0.4,-0.2,,
204,City Pulse Multiplex,Net Cash Flow Ann.,-,23.2%,1.7,0.6,0.2,-0.3,-0.1,0.6,-0.1,0.1,0.1,,
205,City Pulse Multiplex,Cash Plus Cash Eqv. Begin Of Year Ann.,26%,64.4%,1.2,0.6,0.4,0.6,0.7,0.1,0.2,0.1,0.1,,
206,City Pulse Multiplex,Cash Plus Cash Eqv. End Of Year Ann.,95.7%,33.8%,3,1.2,0.6,0.4,0.6,0.7,0.1,0.2,0.1,,
207,AB Infrabuild,Cash from Operating Act. Ann.,-,-,-23.6,9.8,15.3,0.8,0.2,-8.9,1,1.7,3.7,10.6,3
208,AB Infrabuild,PBT Ann.,171%,43.5%,21.9,15.6,10.3,1.1,-3,3.6,4.2,4.7,0.4,0.5,1.2
209,AB Infrabuild,Interest Ann.,20.9%,17.4%,6.9,5.2,4.5,3.9,3.5,3.1,3.7,3.4,5,6,6.4
210,AB Infrabuild,Tax Ann.,166.8%,41.6%,5.7,4.2,2.7,0.3,-0.8,1,1.4,1.6,0.3,0.2,0.4
211,AB Infrabuild,Cash from Investing Act. Ann.,-,-,-3.2,-39.4,-13,-1.3,0.9,0.2,0.9,-0.8,-0.3,0.4,0.3
212,AB Infrabuild,Cash from Financing Act. Ann.,297.4%,45.9%,50.2,37.9,-2.9,0.8,-1.9,7.6,-3.3,-1,-3.3,-12.8,-4.6
213,AB Infrabuild,Net Cash Flow Ann.,389.1%,-,23.4,8.2,-0.5,0.2,-0.8,-1.1,-1.5,-0.1,0.2,-1.8,-1.3
214,AB Infrabuild,Cash Plus Cash Eqv. Begin Of Year Ann.,68.2%,18.9%,10,1.8,2.3,2.1,2.9,4.2,5.7,5.8,5.6,7.4,8.8
215,AB Infrabuild,Cash Plus Cash Eqv. End Of Year Ann.,144.2%,61%,33.5,10,1.8,2.3,2.1,3.1,4.2,5.7,5.8,5.6,7.4
216,Murae Organisor,Cash from Operating Act. Ann.,-,-,-323,-15.9,0.3,2.6,-5.8,-3.5,-0.5,-3.5,-0.3,,
217,Murae Organisor,PBT Ann.,47.8%,32%,10,0.1,2.8,3.1,0.1,2.5,2.3,1.2,0.2,0.2,0.2
218,Murae Organisor,Interest Ann.,-30.7%,-21.4%,,0.3,0.3,0.1,0.9,1,1,0.7,0.5,0.4,0.1
219,Murae Organisor,Tax Ann.,40.6%,33%,2.5,0,0.8,0.9,0,0.6,0.6,0.3,0.1,0.1,0.1
220,Murae Organisor,Cash from Investing Act. Ann.,-,-,-0,-0.5,,0.1,2.9,-3.5,-0.3,-0.1,-0,,
221,Murae Organisor,Cash from Financing Act. Ann.,-,120.9%,357.8,28.1,-0.3,-2.6,2.9,6.8,0.9,3.4,0.1,,
222,Murae Organisor,Net Cash Flow Ann.,604.1%,-,34.9,11.7,-0,0.1,0,-0.1,0.1,-0.2,-0.2,,
223,Murae Organisor,Cash Plus Cash Eqv. Begin Of Year Ann.,-,125.6%,11.7,0,0.1,-1.2,0,0.2,0,0.2,0.4,,
224,Murae Organisor,Cash Plus Cash Eqv. End Of Year Ann.,-,-,46.6,11.7,0,-1.2,0.1,0,0.2,0,0.2,,
225,IndiaMART InterMESH,Cash from Operating Act. Ann.,14.7%,18.4%,614,545.1,463.6,406.8,326.3,264.2,258.7,182.9,59.1,28.7,13.6
226,IndiaMART InterMESH,PBT Ann.,24.3%,29.8%,773,474.6,345.3,402.7,396,210,46.3,-187.5,0.4,-42.8,-19
227,IndiaMART InterMESH,Interest Ann.,-11.1%,2.9%,3.8,4.3,4.7,5.4,6.7,3.3,,,1,1,0.5
228,IndiaMART InterMESH,Tax Ann.,21.3%,21%,165.7,112.5,73.1,92.8,109.3,63.8,33.7,-115,,0.4,
229,IndiaMART InterMESH,Cash from Investing Act. Ann.,-,-,-491.6,180.8,-315.6,-339,"-1,342.5",-235.9,-282.5,-170.3,-37.6,-145.6,-10.8
230,IndiaMART InterMESH,Cash from Financing Act. Ann.,-,-,-134.8,-694.9,-143.1,-57.5,"1,038.3",-51.3,14.4,15.3,7.3,132.5,-0.1
231,IndiaMART InterMESH,Net Cash Flow Ann.,-,-,-12.5,31,4.8,10.3,22.1,-23,-9.3,27.9,28.9,15.7,2.7
232,IndiaMART InterMESH,Cash Plus Cash Eqv. Begin Of Year Ann.,32.3%,17.7%,81.1,50.1,45.3,35,12.9,35.9,45.3,17.4,11.5,,6.6
233,IndiaMART InterMESH,Cash Plus Cash Eqv. End Of Year Ann.,14.9%,39.7%,68.7,81.1,50.1,45.3,35,12.9,35.9,45.3,40.4,,9.3
234,SBC Exports,Cash from Operating Act. Ann.,-,-,-65.4,2.7,-11.8,5,-1.8,3.9,-7.3,1.2,0.2,0.5,
235,SBC Exports,PBT Ann.,44.2%,53.1%,16.8,12.8,9.2,5.6,2.5,2,1.9,1.3,0.5,0.1,
236,SBC Exports,Interest Ann.,65.1%,43.1%,7.2,5.9,2.3,1.6,1.4,1.2,0.7,0.4,0.1,,
237,SBC Exports,Tax Ann.,29.7%,47%,4.8,3.5,2.4,2.2,0.7,0.7,0.5,0.4,0.2,0,
238,SBC Exports,Cash from Investing Act. Ann.,-,-,-3,-27.3,-5,-4.5,-1.4,-1.9,-2.7,-0.9,-0.2,-0.5,
239,SBC Exports,Cash from Financing Act. Ann.,625%,-,76.2,24.8,17.4,0.2,2.2,-0,10,0.4,0.2,0.1,
240,SBC Exports,Net Cash Flow Ann.,123.4%,30%,7.8,0.2,0.6,0.7,-0.9,2.1,,0.8,0.3,0.2,
241,SBC Exports,Cash Plus Cash Eqv. Begin Of Year Ann.,15.8%,28.2%,4.5,4.2,3.6,2.9,3.8,1.3,1.3,0.5,0.2,0,
242,SBC Exports,Cash Plus Cash Eqv. End Of Year Ann.,50.6%,30.1%,12.3,4.5,4.2,3.6,2.9,3.3,1.3,1.3,0.5,0.2,
243,Anand Rayons,Cash from Operating Act. Ann.,8.8%,-,11.2,16.3,5,8.7,0.2,-14.3,-36.1,1,-3.6,-3.3,
244,Anand Rayons,PBT Ann.,4.7%,39.2%,4.7,4.2,4.2,4.1,1,0.9,3.2,2.3,1.7,0.7,
245,Anand Rayons,Interest Ann.,-11.5%,-2.7%,2.7,2.9,2.9,3.9,3,3.1,3.3,4.3,3.5,2.4,
246,Anand Rayons,Tax Ann.,0%,43.1%,1.2,1.1,1.1,1.2,0.3,0.2,1,0.8,0.6,0.2,
247,Anand Rayons,Cash from Investing Act. Ann.,-,-,-24.3,1.8,-0.2,-0.2,0.4,0.5,-1.2,,-0,-0.2,
248,Anand Rayons,Cash from Financing Act. Ann.,-,9.8%,21.7,-7.9,-2.3,-8.6,-0.5,13.6,37.5,-1.1,3.8,3,
249,Anand Rayons,Net Cash Flow Ann.,-,-,8.6,10.3,2.5,-0,0.1,-0.2,0.2,-0.1,0.2,-0.5,
250,Anand Rayons,Cash Plus Cash Eqv. Begin Of Year Ann.,431.3%,137.1%,15,4.8,0,0.1,0,0.2,,0.2,0.1,0.6,
251,Anand Rayons,Cash Plus Cash Eqv. End Of Year Ann.,-,-,23.6,15,2.5,0,0.1,0,0.2,0.1,0.2,0.1,
252,Parshva Enterprises,Cash from Operating Act. Ann.,-,-,3.4,1.7,0.1,-3.4,-0.1,-2.3,-1.2,-1.6,,,
253,Parshva Enterprises,PBT Ann.,0%,-5.6%,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.1,,,
254,Parshva Enterprises,Interest Ann.,0%,-,0.1,0.1,0.1,0.1,0,0,,,,,
255,Parshva Enterprises,Tax Ann.,0%,0%,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,,,
256,Parshva Enterprises,Cash from Investing Act. Ann.,-,-,-3.4,-4.2,-0,0.4,0,-1.3,-0.2,-0.2,,,
257,Parshva Enterprises,Cash from Financing Act. Ann.,-,-,-0.1,2.7,-0.1,2.8,-0,3.6,1.1,2,,,
258,Parshva Enterprises,Net Cash Flow Ann.,-,-,-0.2,0.2,-0.1,-0.3,-0.1,0.1,-0.2,0.2,,,
259,Parshva Enterprises,Cash Plus Cash Eqv. Begin Of Year Ann.,-,-,-0.4,-0.6,-0.5,-0.3,-0.2,-0.2,0.2,,,,
260,Parshva Enterprises,Cash Plus Cash Eqv. End Of Year Ann.,-,-,-0.5,-0.4,-0.6,-0.5,-0.3,-0.2,0,0.2,,,
261,Suich Industries,Cash from Operating Act. Ann.,,,,,,,,,,-4.4,2.7,,
262,Suich Industries,PBT Ann.,,,,,,,,,,7.1,5.3,,
263,Suich Industries,Interest Ann.,,,,,,,,,,4.9,4,,
264,Suich Industries,Tax Ann.,,,,,,,,,,0.9,0.7,,
265,Suich Industries,Cash from Investing Act. Ann.,,,,,,,,,,-1,-0.9,,
266,Suich Industries,Cash from Financing Act. Ann.,,,,,,,,,,2.9,-4.6,,
267,Suich Industries,Net Cash Flow Ann.,,,,,,,,,,-2.5,-2.8,,
268,Suich Industries,Cash Plus Cash Eqv. Begin Of Year Ann.,,,,,,,,,,0.6,1.9,,
269,Suich Industries,Cash Plus Cash Eqv. End Of Year Ann.,,,,,,,,,,0.8,0.6,,
270,Cian Healthcare,Cash from Operating Act. Ann.,55.5%,-,20.7,6.9,2.2,5.5,5.5,-9.2,9.2,7.7,5.9,,
271,Cian Healthcare,PBT Ann.,-,-,-19.7,0,1.2,-2.3,0.9,0.1,0.9,5.3,3,2.2,2.8
272,Cian Healthcare,Interest Ann.,-26.8%,-19.2%,2,4.7,4.2,5.1,6.2,5.8,5.1,5.9,4.9,3.8,1.5
273,Cian Healthcare,Tax Ann.,-,-,-0,-0.4,0.1,-0.1,0.3,0.2,0.3,1.3,0.8,0.6,0.9
274,Cian Healthcare,Cash from Investing Act. Ann.,-,-,-0.3,-0.9,-1.1,-3.9,-1.2,-25.2,-4.7,-2.7,-4,,
275,Cian Healthcare,Cash from Financing Act. Ann.,-,-,-3.5,-6.4,-1.2,-2.7,-5.1,35.1,-2.8,-5.5,-1.4,,
276,Cian Healthcare,Net Cash Flow Ann.,-,89%,16.9,-0.4,-0.1,-1,-0.8,0.7,1.7,-0.5,0.5,,
277,Cian Healthcare,Cash Plus Cash Eqv. Begin Of Year Ann.,-31.7%,-21.2%,0.7,1.1,1.2,2.2,3,2.3,0.6,1.1,0.6,,
278,Cian Healthcare,Cash Plus Cash Eqv. End Of Year Ann.,145.2%,42.6%,17.7,0.7,1.1,1.2,2.2,3,2.3,0.6,1.1,,
279,Par Drugs & Chemicals,Cash from Operating Act. Ann.,28.7%,16%,16.2,20.3,13.4,7.6,12.1,7.7,7.6,4.3,9.2,6.5,8.9
280,Par Drugs & Chemicals,PBT Ann.,12.1%,24.4%,17.9,19.5,15.1,12.7,12.7,6,3.3,2.6,3.2,1.3,1.2
281,Par Drugs & Chemicals,Interest Ann.,-41.5%,-34%,0.1,0.1,0.1,0.5,0.6,0.8,2,2.3,2.5,3.5,3.9
282,Par Drugs & Chemicals,Tax Ann.,9.5%,30.8%,4.6,5,3.8,3.5,3.1,1.2,0.9,1.1,1.3,0.6,0.3
283,Par Drugs & Chemicals,Cash from Investing Act. Ann.,-,-,-25.2,-5.8,-7.3,-3,0.1,-1.5,-0.3,-0.6,-1.7,-0.1,-0.3
284,Par Drugs & Chemicals,Cash from Financing Act. Ann.,-,-,,,,-9.6,1.7,1.1,-7.4,-3.7,-8.4,-5.5,-9.3
285,Par Drugs & Chemicals,Net Cash Flow Ann.,-,-,-9.1,14.4,6,-5,13.8,7.4,-0,0.1,-0.9,0.9,-0.7
286,Par Drugs & Chemicals,Cash Plus Cash Eqv. Begin Of Year Ann.,20.1%,-,36.7,22.2,16.2,21.2,7.4,0,0.1,0,0.9,0,0.7
287,Par Drugs & Chemicals,Cash Plus Cash Eqv. End Of Year Ann.,19.4%,30.1%,27.6,36.7,22.2,16.2,21.2,7.4,0,0.1,0,0.9,0
288,Artemis Electricals,Cash from Operating Act. Ann.,195.3%,-,41.2,21.2,11.7,1.6,-1.9,-33.8,5.1,3.4,0.8,0.8,
289,Artemis Electricals,PBT Ann.,-,-9.5%,10.3,5.5,7.7,-14.9,0.5,17,14.3,14.2,2.9,2.1,
290,Artemis Electricals,Interest Ann.,-63%,-19.7%,0.3,1,1.7,5.9,0.8,0.9,1,0.4,0,0.2,
291,Artemis Electricals,Tax Ann.,-,-10.4%,2.6,1.4,1.2,-3.2,0.3,4.5,4,4.6,1.1,0.5,
292,Artemis Electricals,Cash from Investing Act. Ann.,-,-,-29.7,-4.6,-7.7,-17.4,0,-3.2,-0.3,-14.9,-0.9,-1.6,
293,Artemis Electricals,Cash from Financing Act. Ann.,-,-,-10.2,-16.7,-4,15.7,1.8,36.4,-4.3,11.5,0.1,0,
294,Artemis Electricals,Net Cash Flow Ann.,-,-,1.3,0,,,,-0.5,0.5,-0,-0,-0.7,
295,Artemis Electricals,Cash Plus Cash Eqv. Begin Of Year Ann.,-,-27.5%,0.1,0,0,0,0,0.5,0,0.1,0.1,0.8,
296,Artemis Electricals,Cash Plus Cash Eqv. End Of Year Ann.,-,-,1.3,0.1,0,0,0,0,0.5,0,0.1,0.1,
297,Evans Electric,Cash from Operating Act. Ann.,-14%,-,0.7,3.6,6.3,1.1,-0.2,-0.3,,1,2.6,-0.4,
298,Evans Electric,PBT Ann.,102.7%,46.1%,10,6.4,4.4,1.2,0.9,1.5,1.7,0.7,3.4,0.6,
299,Evans Electric,Interest Ann.,44.2%,24.6%,0.3,0.3,0.1,0.1,0.1,0.1,0,0,0,0,
300,Evans Electric,Tax Ann.,84.2%,38%,2.5,1.3,1.1,0.4,0.3,0.5,0.5,0.2,1.1,0.2,
301,Evans Electric,Cash from Investing Act. Ann.,-,-,-1.8,-1.1,-5.3,-1.2,-0.5,-1.8,,0.1,-0.5,0.1,
302,Evans Electric,Cash from Financing Act. Ann.,-,-,-0.8,-0.6,-1,0.4,-0.3,1.5,,-0.5,0.3,,
303,Evans Electric,Net Cash Flow Ann.,-,-,-2,1.9,0,0.3,-1,-0.6,,0.6,2.4,-0.3,
304,Evans Electric,Cash Plus Cash Eqv. Begin Of Year Ann.,132.1%,-7.5%,2.5,0.6,0.5,0.2,3.2,3.7,,3.4,1,1.3,
305,Evans Electric,Cash Plus Cash Eqv. End Of Year Ann.,0%,-31%,0.5,2.5,0.6,0.5,2.2,3.2,,4,3.4,1,
306,White Organic Retail,Cash from Operating Act. Ann.,-,-,-4.1,-12.5,-2.6,2.4,2.9,-25.4,-0.7,-5.2,0.6,0.3,-0.5
307,White Organic Retail,PBT Ann.,-,-,-16.9,-27.3,-3.7,9.2,0.3,0.2,2.5,4.4,0.9,0.4,0.3
308,White Organic Retail,Interest Ann.,-,-,,,0.4,,,,,,,,
309,White Organic Retail,Tax Ann.,-,-,,-0.1,0.1,2.5,0.1,0.1,0.8,1.4,0.3,0.1,0.1
310,White Organic Retail,Cash from Investing Act. Ann.,-11.4%,-9.1%,4.1,12.8,0.5,5.9,-0.6,6.6,2.3,5.5,-0.3,,
311,White Organic Retail,Cash from Financing Act. Ann.,-,-58.1%,0.2,-0,0,-6.9,-1.9,15.5,1.9,,-0.2,-0.3,0.5
312,White Organic Retail,Net Cash Flow Ann.,-47.7%,-,0.2,0.3,-2.2,1.4,0.4,-3.3,3.5,0.3,0,,-0
313,White Organic Retail,Cash Plus Cash Eqv. Begin Of Year Ann.,-17.8%,-33.3%,0.5,0.2,2.3,0.9,0.5,3.8,0.3,0,,,0
314,White Organic Retail,Cash Plus Cash Eqv. End Of Year Ann.,-32.7%,7%,0.7,0.5,0.2,2.3,0.9,0.5,3.8,0.3,0,,
315,Neogen Chemicals,Cash from Operating Act. Ann.,449.2%,-,198.8,-115.2,-30.4,1.2,83.3,-34.1,-3.8,11.8,0.3,8.6,8.7
316,Neogen Chemicals,PBT Ann.,5.1%,10%,66.4,63.6,71.1,57.2,44.3,41.2,29.3,17.4,11.6,8.5,8.1
317,Neogen Chemicals,Interest Ann.,39.1%,34%,51.4,40.8,28.9,19.1,13.8,11.9,11.9,10.4,7.5,4.8,4.7
318,Neogen Chemicals,Tax Ann.,13.2%,7.7%,18,19.6,21.1,12.4,12.9,12.4,8.3,6.8,3.8,3.3,3
319,Neogen Chemicals,Cash from Investing Act. Ann.,-,-,-188.4,-122.2,-94.5,-145.6,-134.3,-28.9,-20.2,-12.6,-33,-4.4,-1.8
320,Neogen Chemicals,Cash from Financing Act. Ann.,-,-,-12.1,217.4,100.3,188.4,50.7,62.5,24.2,-0.4,33.3,-4.1,-6.3
321,Neogen Chemicals,Net Cash Flow Ann.,-,-,-1.8,-20,-24.5,44,-0.3,-0.5,0.2,-1.3,0.6,0.1,0.6
322,Neogen Chemicals,Cash Plus Cash Eqv. Begin Of Year Ann.,24.2%,2.8%,2.3,20.7,45.2,1.2,1.5,2,1.8,3.1,2.5,2.4,1.8
323,Neogen Chemicals,Cash Plus Cash Eqv. End Of Year Ann.,-77.7%,-19.7%,0.5,0.7,20.7,45.2,1.2,1.5,2,1.8,3.1,2.5,2.4
324,GKP Printing,Cash from Operating Act. Ann.,-29.2%,-,1.1,1.4,1.3,3.1,1.6,-10.5,-5.4,2.3,-1.6,0.2,
325,GKP Printing,PBT Ann.,-6.5%,-2.1%,0.9,-1.8,1.3,1.1,1.1,1,3.6,0.7,0.3,0.3,
326,GKP Printing,Interest Ann.,26%,-,0.4,0.4,0.2,0.2,0.2,0,,0,0.1,0.1,
327,GKP Printing,Tax Ann.,-,-,,0,0.3,0.3,0.3,0.3,1,0.2,0.1,0,
328,GKP Printing,Cash from Investing Act. Ann.,-,-,-0.3,-3.5,-2.3,-1.8,-0.2,-0.4,-0.8,-3.2,-0.3,0,
329,GKP Printing,Cash from Financing Act. Ann.,-,-,-1.2,2,0.5,-0.3,-0.6,9.3,8.7,0.9,2,-0.2,
330,GKP Printing,Net Cash Flow Ann.,-,-,-0.3,-0.2,-0.5,1,0.7,-1.6,2.6,-0.1,0.1,,
331,GKP Printing,Cash Plus Cash Eqv. Begin Of Year Ann.,7.3%,-4.2%,2.1,2.3,2.8,1.7,1,2.6,,0.3,0.2,0.2,
332,GKP Printing,Cash Plus Cash Eqv. End Of Year Ann.,-13.7%,12.5%,1.8,2.1,2.3,2.8,1.7,1,2.6,0.2,0.3,0.2,
333,V R Films & Studios,Cash from Operating Act. Ann.,-,-,2.9,0.6,-1.6,-2.8,2.1,-0.8,-0.7,1.7,1.4,0.8,
334,V R Films & Studios,PBT Ann.,-,-,-4.9,-0.8,1.1,2.6,2.4,2.5,1.8,1.5,0.4,0.2,
335,V R Films & Studios,Interest Ann.,51.8%,18.5%,0.7,0.7,0.6,0.2,0.1,0.3,0.2,0.2,0.4,0.4,
336,V R Films & Studios,Tax Ann.,-,-,-1.2,-0.1,0.3,0.7,0.7,0.8,0.5,0.5,0.2,0.1,
337,V R Films & Studios,Cash from Investing Act. Ann.,-,-,-1.7,0.5,-0.3,-2.3,-1.1,-0.4,-0.1,-0.7,-0.5,-0.1,
338,V R Films & Studios,Cash from Financing Act. Ann.,-,-,-1.3,-1.2,1.7,5.1,-0.5,1.2,0.6,-1,-0.8,-1.1,
339,V R Films & Studios,Net Cash Flow Ann.,-,-,-0.2,-0.1,-0.2,-0.1,0.6,0,-0.2,0.1,0.1,-0.5,
340,V R Films & Studios,Cash Plus Cash Eqv. Begin Of Year Ann.,-24.6%,24.6%,0.3,0.4,0.6,0.7,0.2,0.1,0.4,0.3,0.2,0.7,
341,V R Films & Studios,Cash Plus Cash Eqv. End Of Year Ann.,-45%,-12.9%,0.1,0.3,0.4,0.6,0.7,0.2,0.1,0.3,0.3,0.2,
342,Jinaams Dress,Cash from Operating Act. Ann.,-,-,,,,,,,-0.7,4.8,0.7,6.2,-8.6
343,Jinaams Dress,PBT Ann.,-48.9%,-34.6%,,,,,,0.6,11,12,4.5,3.4,5
344,Jinaams Dress,Interest Ann.,-0.5%,6.2%,,,,,,6.2,7.3,6.5,6.3,6.2,4.6
345,Jinaams Dress,Tax Ann.,-60.3%,-43.3%,,,,,,0.1,3.2,4.1,1.6,1.2,1.7
346,Jinaams Dress,Cash from Investing Act. Ann.,-,-,,,,,,,-1.7,-12.6,-1.7,-4.9,-2.2
347,Jinaams Dress,Cash from Financing Act. Ann.,-,-,,,,,,,2.1,8.1,0.4,-0.3,10.7
348,Jinaams Dress,Net Cash Flow Ann.,-,-,,,,,,-,-0.3,0.2,-0.7,0.9,-0.1
349,Jinaams Dress,Cash Plus Cash Eqv. Begin Of Year Ann.,32.6%,-,,,,,,,0.7,0.5,1.2,0.3,0.4
350,Jinaams Dress,Cash Plus Cash Eqv. End Of Year Ann.,-30.7%,-,,,,,,,0.4,0.7,0.5,1.2,0.3
351,Polycab,Cash from Operating Act. Ann.,57.8%,50.6%,"1,809.8","1,291.7","1,447",460.9,"1,160.6",233.9,"1,224",352,283.1,221,154.1
352,Polycab,PBT Ann.,29.2%,21.3%,"2,638.6","2,318.7","1,688.7","1,224.8",995.5,"1,003.5",756.6,566.8,359.9,267.2,234.3
353,Polycab,Interest Ann.,68.2%,27.1%,158.9,100.4,56.1,33.4,41.1,47.9,115.8,92.2,65.2,147.4,107.7
354,Polycab,Tax Ann.,29.4%,21.3%,636.6,549,417.1,293.6,164.1,242.5,255.2,208.4,127.6,80.7,77.2
355,Polycab,Cash from Investing Act. Ann.,-,-,"-1,210.5",-762.3,"-1,182.4",-360,"-1,037.6",-257.1,-395.8,-178,-268.7,-251.3,-175.6
356,Polycab,Cash from Financing Act. Ann.,-,-,-664.1,-396.3,-256.6,-184.5,-95.6,15.5,-657.3,-188.6,-19.1,40.6,15.8
357,Polycab,Net Cash Flow Ann.,-,-,-64.8,133.2,8,-83.6,27.4,-7.7,171,-14.6,-4.6,10.3,-5.7
358,Polycab,Cash Plus Cash Eqv. Begin Of Year Ann.,8.9%,7.5%,255.1,122,113.8,197.4,170,177.7,6.8,21.4,26,15.7,14.3
359,Polycab,Cash Plus Cash Eqv. End Of Year Ann.,18.7%,2.3%,190.3,255.1,121.9,113.8,197.4,170,177.7,6.8,21.4,26,15.7
360,Metropolis Healthcare,Cash from Operating Act. Ann.,5.1%,12%,275,269,237.7,237.2,202.5,156.1,56.4,75.9,77,74.6,42.6
361,Metropolis Healthcare,PBT Ann.,-14.8%,3%,162,157.4,179,261.8,246.1,140,149.2,133,131.4,112,64.6
362,Metropolis Healthcare,Interest Ann.,-1.8%,22.6%,18.3,22.3,26.7,19.3,5.8,6.6,0.5,1.2,0.4,0.8,1.5
363,Metropolis Healthcare,Tax Ann.,-18.8%,5.9%,37.2,41.5,40,69.5,48.5,27.9,47.7,38.7,43.4,36.1,21.6
364,Metropolis Healthcare,Cash from Investing Act. Ann.,-,-,-196.1,-81,46.7,-733.8,73.5,-51.1,-4.4,17.5,-66.7,100.9,-36.3
365,Metropolis Healthcare,Cash from Financing Act. Ann.,-,-,-84.5,-183,-287.9,173.1,-26.3,-46.4,-64,-81.6,-16.5,-164.9,-9.6
366,Metropolis Healthcare,Net Cash Flow Ann.,-,-,-5.6,5,-3.4,-323.5,249.7,58.6,-11.9,11.8,-6.2,10.7,-3.2
367,Metropolis Healthcare,Cash Plus Cash Eqv. Begin Of Year Ann.,-56.5%,26.6%,28.6,24.1,27.5,347.7,67.4,8.8,20.7,8.9,15.1,4.5,6.6
368,Metropolis Healthcare,Cash Plus Cash Eqv. End Of Year Ann.,-2.1%,-19.6%,22.7,28.6,24.1,24.2,317.1,67.4,8.8,20.7,8.9,15.1,3.4
369,KHFM Hospitality,Cash from Operating Act. Ann.,-,-,-3.5,7.3,,10.5,3.6,-2.6,6.8,4.9,,1.6,1.7
370,KHFM Hospitality,PBT Ann.,-,-0.8%,4.8,4.8,3,-21,2.3,5,3.7,3,2.7,2.9,3.1
371,KHFM Hospitality,Interest Ann.,-2.4%,4.3%,5.3,5.1,5.9,5.7,5.1,4.3,5,3.8,3.1,2.9,2.5
372,KHFM Hospitality,Tax Ann.,-,21.7%,1.6,1.3,0.2,-1.8,-0.9,0.6,1,0.8,0.9,1,1
373,KHFM Hospitality,Cash from Investing Act. Ann.,-,-,0.1,-2.1,,-4.4,-1.7,-0.6,-1.1,-0.2,,-1.6,1.3
374,KHFM Hospitality,Cash from Financing Act. Ann.,-,-9.6%,3.2,-5.1,,-5.7,-5.4,5.3,-5.1,-3.8,,-0.3,-2.2
375,KHFM Hospitality,Net Cash Flow Ann.,-,-,-0.3,0.2,,0.4,-3.4,2.1,0.5,0.9,,-0.3,0.8
376,KHFM Hospitality,Cash Plus Cash Eqv. Begin Of Year Ann.,4.6%,-16.7%,0.8,0.6,,0.7,4.1,2,1.5,0.6,,2.1,1.2
377,KHFM Hospitality,Cash Plus Cash Eqv. End Of Year Ann.,-20.6%,-34.3%,0.5,0.8,,1,0.7,4.1,2,1.5,,1.8,2.1
